Employee_ID,Employee_Name,College_Degree,Department,Job_Role,DMC_Campus,Email,Phone_Number,Performance_Rating
435509,Joseph Harris  ,Accountancy,HR,Hr Specialist,Lubao,zwilliams@example.com,9612954046,1
977555,ashley williams,Accountancy,Finance,ReSEArCH assisTANt,Main,dodsonvincent@example.org  ,9173935520,1
342455,ErIkA JOhnSoN,Engineering,R&D,research assistant,Main,jamesmaxwell@example.net,9431874752,2
532105,Cynthia Ross,Information Technology,Admin,Hr Specialist,Mexico,xsChuLTZ@ExaMple.ORG,9512451923,4
185334,Jerry Fields  ,Political Science,R&D,RESEARCH ASSISTANT,Candaba,JAKEHALL@EXAMPLE.NET,9234288176,4
167673,Patricia Lowe  ,Accountancy,Tech,Software Engineer,Main,christiancombs@example.com  ,9518996969,2
985916,nicholas montgomery,Education,Admin,RESEARCH ASSISTANT,Santo Tomas,kELlyPoTts@exAMPLe.oRg,9142553080,2
548957,gabriela rodriguez,Psychology,Marketing,ReSeaRcH assIsTANt,Main,kAREN00@examPLE.OrG,9194016016,1
119301,chelsea beard,Political Science,Finance,hr specialist,Apalit,josephHarDInG@example.COm,9211698439,2
297196,Janet Barry,Human Resource Management,Tech,Teacher,Apalit,Michael95@Example.Org,9728020751,4
457222,Mark Ross,Psychology,Operations,TEACHER,Mexico, emartin@example.org ,9732781920,2
922733,StaCey RObErtS,Information Technology,HR,sYsTEM adMIniStRatOr,Main,bradybrown@example.net,9688813212,5
101217,TREVOR SIMMONS,Information Technology,Operations,hr specialist,Main,MARKHENDRICKS@EXAMPLE.ORG,9488730044,3
